ID,Code,Name,VariableName,DeviceID,OPCClass,DataClass,ParameterDesc,AnalysisOrder,ActOrder,Reversed,DataAction,ServerId,InternalTime,DataType,DataLength,Protocol,KeyChar,AuxiliaryChar,EditTime,CreatorID,CreateTime,EditorID,Active,PositionID,ValueLeft,ValueRight,ParseFuncID
5623,1090042041,磨架中位,2041,173,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,66,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5624,1090042040,磨架原位,2040,173,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,66,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5625,1090042039,沟位补偿,2039,173,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,66,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5626,1090042038,磨架到位,2038,173,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,66,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5627,1090042050,修整回退,2050,173,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,66,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5628,1090042049,圆弧返回速度,2049,173,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,66,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5629,1090042048,圆弧修整速度,2048,173,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,66,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5630,1090042047,圆弧修整角度,2047,173,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,66,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5631,1080142044,上下料位置,2044,163,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,61,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5632,1080142041,磨架中位,2041,163,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,61,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5633,1080142040,磨架原位,2040,163,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,61,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5634,1080142039,沟位补偿,2039,163,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,61,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5635,1080142038,磨架到位,2038,163,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,61,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5636,1080142050,修整回退,2050,163,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,61,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5637,1080142049,圆弧返回速度,2049,163,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,61,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5638,1080142048,圆弧修整速度,2048,163,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,61,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5639,1080142047,圆弧修整角度,2047,163,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,61,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:30",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5640,1070142044,上下料位置,2044,142,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,52,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5641,1070142041,磨架中位,2041,142,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,52,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5642,1070142040,磨架原位,2040,142,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,52,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5643,1070142039,沟位补偿,2039,142,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,52,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5644,1070142038,磨架到位,2038,142,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,52,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5645,1070142050,修整回退,2050,142,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,52,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5646,1070142049,圆弧返回速度,2049,142,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,52,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:35",-100,1,0,0,0,0
5647,1070142048,圆弧修整速度,2048,142,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,52,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5648,1070142047,圆弧修整角度,2047,142,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,52,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5649,1070042044,上下料位置,2044,132,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,48,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5650,1070042041,磨架中位,2041,132,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,48,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5651,1070042040,磨架原位,2040,132,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,48,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5652,1070042039,沟位补偿,2039,132,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,48,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5653,1070042038,磨架到位,2038,132,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,48,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5654,1070042050,修整回退,2050,132,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,48,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5655,1070042049,圆弧返回速度,2049,132,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,48,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5656,1070042048,圆弧修整速度,2048,132,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,48,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5657,1070042047,圆弧修整角度,2047,132,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,48,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5658,1060142044,上下料位置,2044,121,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,43,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5659,1060142041,磨架中位,2041,121,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,43,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5660,1060142040,磨架原位,2040,121,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,43,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5661,1060142039,沟位补偿,2039,121,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,43,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5662,1060142038,磨架到位,2038,121,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,43,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5663,1060142050,修整回退,2050,121,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,43,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5664,1060142049,圆弧返回速度,2049,121,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,43,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5665,1060142048,圆弧修整速度,2048,121,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,43,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5666,1060142047,圆弧修整角度,2047,121,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,43,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5667,1050142044,上下料位置,2044,100,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,35,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5668,1050142041,磨架中位,2041,100,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,35,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5669,1050142040,磨架原位,2040,100,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,35,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5670,1050142039,沟位补偿,2039,100,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,35,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5671,1050142038,磨架到位,2038,100,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,35,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5672,1050142050,修整回退,2050,100,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,35,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5673,1050142049,圆弧返回速度,2049,100,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,35,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5674,1050142048,圆弧修整速度,2048,100,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,35,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5675,1050142047,圆弧修整角度,2047,100,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,35,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5676,1040142044,上下料位置,2044,79,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,27,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:31",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5677,1040142041,磨架中位,2041,79,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,27,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5678,1040142040,磨架原位,2040,79,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,27,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5679,1040142039,沟位补偿,2039,79,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,27,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5680,1040142038,磨架到位,2038,79,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,27,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5681,1040142050,修整回退,2050,79,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,27,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5682,1040142049,圆弧返回速度,2049,79,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,27,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5683,1040142048,圆弧修整速度,2048,79,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,27,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5684,1040142047,圆弧修整角度,2047,79,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,27,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5685,1030142044,上下料位置,2044,58,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,18,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5686,1030142041,磨架中位,2041,58,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,18,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5687,1030142040,磨架原位,2040,58,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,18,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5688,1030142039,沟位补偿,2039,58,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,18,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5689,1030142038,磨架到位,2038,58,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,18,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5690,1030142050,修整回退,2050,58,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,18,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5691,1030142049,圆弧返回速度,2049,58,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,18,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5692,1030142048,圆弧修整速度,2048,58,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,18,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5693,1030142047,圆弧修整角度,2047,58,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,18,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5694,1030042044,上下料位置,2044,48,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,15,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5695,1030042041,磨架中位,2041,48,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,15,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5696,1030042040,磨架原位,2040,48,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,15,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5697,1030042039,沟位补偿,2039,48,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,15,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5698,1030042038,磨架到位,2038,48,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,15,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5699,1030042050,修整回退,2050,48,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,15,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5700,1030042049,圆弧返回速度,2049,48,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,15,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5701,1030042048,圆弧修整速度,2048,48,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,15,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5702,1030042047,圆弧修整角度,2047,48,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,15,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5703,1020142044,上下料位置,2044,37,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,10,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5704,1020142041,磨架中位,2041,37,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,10,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5705,1020142040,磨架原位,2040,37,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,10,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5706,1020142039,沟位补偿,2039,37,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,10,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5707,1020142038,磨架到位,2038,37,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,10,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5708,1020142050,修整回退,2050,37,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,10,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:36",-100,1,0,0,0,0
5709,1020142049,圆弧返回速度,2049,37,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,10,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5710,1020142048,圆弧修整速度,2048,37,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,10,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:32",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5711,1020142047,圆弧修整角度,2047,37,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,10,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5712,1010152044,上下料位置,2044,15,"ns=2;s=/Channel/Parameter/rpa[u1,81]",8,,9,0,0,4,3,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5713,1010152041,磨架中位,2041,15,"ns=2;s=/Channel/Parameter/rpa[u1,30]",8,,7,0,0,4,3,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5714,1010152040,磨架原位,2040,15,"ns=2;s=/Channel/Parameter/rpa[u1,29]",8,,6,0,0,4,3,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5715,1010152039,沟位补偿,2039,15,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,5,0,0,4,3,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5716,1010152038,磨架到位,2038,15,"ns=2;s=/Channel/Parameter/rpa[u1,31]",8,,8,0,0,4,3,0,4,0,OPC,磨架参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5717,1010152050,修整回退,2050,15,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,3,0,0,4,3,0,4,0,OPC,修整参数,mm,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5718,1010152049,圆弧返回速度,2049,15,"ns=2;s=/Channel/Parameter/rpa[u1,77]",8,,2,0,0,4,3,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5719,1010152048,圆弧修整速度,2048,15,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,1,0,0,4,3,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5720,1010152047,圆弧修整角度,2047,15,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,0,0,0,4,3,0,4,0,OPC,修整参数,度,"2023-06-06 10:08:33",-100,"2023-03-20 10:51:37",-100,1,0,0,0,0
5721,1120152050,修整回退,2050,240,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,5,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5722,1120152049,圆弧返回速度,2049,240,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,4,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5723,1120152048,圆弧修整速度,2048,240,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,3,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5724,1120152047,圆弧修整角度,2047,240,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,2,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5725,1120153015,Z轴起始修整位,3015,240,"ns=2;s=/Channel/Parameter/rpa[u1,13]",4,,1,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5726,1120152030,新砂轮Z轴起始修整位,2030,240,"ns=2;s=/Channel/Parameter/rpa[u1,12]",8,,0,0,0,4,97,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5727,1110152050,修整回退,2050,220,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,5,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5728,1110152049,圆弧返回速度,2049,220,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,4,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5729,1110152048,圆弧修整速度,2048,220,"ns=2;s=/Channel/Parameter/rpa[u1,71]",8,,3,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5730,1110152047,圆弧修整角度,2047,220,"ns=2;s=/Channel/Parameter/rpa[u1,70]",8,,2,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5731,1110153015,Z轴起始修整位,3015,220,"ns=2;s=/Channel/Parameter/rpa[u1,13]",4,,1,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5732,1110152030,新砂轮Z轴起始修整位,2030,220,"ns=2;s=/Channel/Parameter/rpa[u1,12]",8,,0,0,0,4,89,0,4,0,OPC,,mm,"2023-05-12 09:17:40",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5733,1100152050,修整回退,2050,201,"ns=2;s=/Channel/Parameter/rpa[u1,78]",8,,5,0,0,4,81,0,4,0,OPC,修整参数,mm,"2023-06-06 10:09:09",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
5734,1100152049,圆弧返回速度,2049,201,"ns=2;s=/Channel/Parameter/rpa[u1,75]",8,,4,0,0,4,81,0,4,0,OPC,修整参数,度/min,"2023-06-06 10:09:09",-100,"2023-03-20 10:51:42",-100,1,0,0,0,0
